InvoiceDate,Invoice,TotalAmount,Churn
2011-10-21 14:50:00,4,1905.45,0
2011-01-24 12:00:00,1,206.98,1
2011-10-26 15:48:00,2,570.96,0
2011-12-06 14:50:00,2,885.47,0
2010-12-02 15:08:00,1,15.0,1
2011-06-20 13:27:00,1,532.94,1
2011-10-14 16:05:00,3,1654.31,0
2011-09-27 15:35:00,14,1836.0900000000001,0
2011-09-01 16:45:00,2,636.14,1
2011-11-02 10:40:00,1,576.0,0
2011-10-12 13:14:00,3,794.64,0
2011-03-30 15:29:00,1,836.79,1
2011-09-30 14:41:00,4,2225.15,0
2011-10-26 15:47:00,4,954.09,0
2011-10-20 17:13:00,1,137.37,0
2011-10-06 09:01:00,1,391.98,0
2011-11-28 14:00:00,19,33643.08,0
2011-11-06 13:54:00,3,1048.49,0
2011-10-12 09:08:00,2,355.56,0
2011-09-28 12:15:00,4,1224.06,0
2011-02-09 10:19:00,1,118.95000000000002,1
2011-10-24 15:19:00,1,130.73999999999998,0
2011-11-22 09:42:00,8,3711.77,0
2011-11-01 14:41:00,2,389.27,0
2011-11-20 14:14:00,2,234.88,0
2011-06-06 11:22:00,2,160.71,1
2011-10-19 10:38:00,1,110.8,0
2011-12-05 13:39:00,12,2969.12,0
2011-07-26 10:20:00,5,712.24,1
2011-12-05 17:09:00,27,16143.64,0
2011-11-21 12:18:00,1,297.0,0
2011-11-24 12:48:00,5,1427.57,0
2011-10-30 11:25:00,8,965.16,0
2011-11-27 15:59:00,8,3146.92,0
2011-12-01 13:28:00,4,832.88,0
2011-11-14 12:49:00,2,68.84,0
2011-11-17 13:32:00,6,1936.3200000000002,0
2011-10-30 12:43:00,3,895.13,0
2011-08-30 14:09:00,1,211.89,1
2011-12-04 13:32:00,15,3810.14,0
2011-03-07 17:23:00,2,149.64,1
2011-11-07 10:58:00,1,351.44,0
2011-11-25 11:55:00,2,316.25,0
2011-10-07 12:31:00,7,4405.88,0
2011-12-08 11:53:00,2,490.33,0
2010-12-05 13:00:00,1,329.03000000000003,1
2011-01-31 16:59:00,5,501.39000000000004,1
2011-05-25 11:35:00,4,516.36,1
2011-12-07 17:05:00,2,396.48,0
2011-09-08 10:43:00,3,379.35,1
2011-10-10 14:25:00,1,181.09,0
2011-09-20 12:30:00,1,168.31,0
2011-07-06 11:10:00,2,420.07,1
2011-04-27 12:35:00,1,511.68,1
2011-03-31 13:50:00,2,258.25,1
2011-07-13 10:27:00,1,179.17,1
2011-05-29 13:50:00,2,208.59,1
2011-12-08 15:23:00,5,1383.83,0
2010-12-06 10:36:00,1,56.25,1
2011-11-16 12:19:00,1,337.28,0
2011-11-23 12:43:00,3,351.73,0
2011-11-30 08:08:00,7,5126.76,0
2011-12-01 14:50:00,1,164.68,0
2011-11-20 12:24:00,7,1567.69,0
2011-12-06 12:21:00,3,882.72,0
2011-06-19 10:38:00,1,191.94,1
2011-12-09 10:51:00,8,1228.88,0
2011-06-14 14:29:00,2,264.62,1
2011-11-23 13:46:00,8,1502.8600000000001,0
2011-04-06 10:40:00,1,123.1,1
2011-06-02 11:42:00,2,334.23,1
2011-11-20 11:28:00,2,525.69,0
2011-07-08 15:31:00,4,167.5,1
2011-06-20 11:03:00,1,323.03000000000003,1
2010-12-01 13:51:00,1,369.5,1
2010-12-02 12:16:00,1,127.08,1
2011-05-29 15:35:00,1,207.15,1
2011-10-03 14:52:00,1,426.63,0
2011-12-05 17:13:00,8,2495.87,0
2011-11-18 13:14:00,3,1107.46,0
2011-04-14 13:27:00,2,416.86,1
2011-10-06 15:48:00,1,145.35,0
2011-08-19 12:56:00,5,404.58,1
2011-09-11 11:30:00,15,6115.01,1
2011-02-01 16:18:00,1,35.8,1
2011-07-29 09:01:00,1,337.44,1
2011-03-08 10:33:00,1,325.1,1
2010-12-09 13:14:00,1,181.0,1
2011-09-18 10:46:00,1,1708.24,0
2011-12-01 15:32:00,2,955.24,0
2011-11-23 09:09:00,2,364.72,0
2011-11-08 11:09:00,4,1744.71,0
2011-12-01 08:34:00,2,708.22,0
2011-11-06 11:18:00,4,781.91,0
2011-11-24 15:32:00,8,1657.28,0
2011-11-15 14:15:00,14,4416.26,0
2011-11-08 12:14:00,1,428.89,0
2011-09-26 13:41:00,1,104.35,0
2011-11-20 11:33:00,2,470.76,0
2011-11-22 16:44:00,4,808.87,0
2011-11-16 15:41:00,2,397.68,0
2011-12-07 11:06:00,3,666.1,0
2011-02-09 12:08:00,1,314.1,1
2011-11-22 12:50:00,12,4199.85,0
2010-12-08 11:42:00,1,307.82000000000005,1
2011-10-31 13:13:00,7,3442.15,0
2011-09-16 13:33:00,1,371.01,0
2011-06-27 13:00:00,2,427.64,1
2011-11-22 13:29:00,2,1054.73,0
2011-09-23 15:21:00,1,1098.78,0
2011-09-12 09:41:00,3,2398.86,0
2011-11-15 08:00:00,8,3408.48,0
2011-11-17 17:34:00,4,1465.12,0
2011-12-07 12:16:00,10,2780.63,0
2011-08-08 16:31:00,2,1142.42,1
2011-11-09 15:17:00,1,168.12,0
2011-11-27 15:38:00,7,1432.77,0
2011-11-20 13:23:00,1,156.78,0
2011-10-26 15:58:00,2,792.11,0
2011-12-06 11:00:00,1,41.989999999999995,0
2011-12-01 10:45:00,7,2777.67,0
2011-10-16 12:28:00,1,414.27,0
2011-09-12 15:14:00,6,1032.58,0
2011-11-03 12:45:00,5,3080.22,0
2011-12-07 12:17:00,3,12393.7,0
2011-11-10 09:57:00,5,2735.37,0
2011-11-27 13:47:00,4,578.71,0
2011-05-12 13:12:00,1,101.4,1
2011-10-23 11:05:00,4,1693.81,0
2011-11-16 10:32:00,3,478.78,0
2011-11-17 16:51:00,4,972.11,0
2011-04-08 10:14:00,3,392.4,1
2011-12-01 16:31:00,16,3352.96,0
2011-11-04 13:25:00,3,1415.29,0
2011-12-06 10:36:00,47,37130.6,0
2011-11-02 12:04:00,3,646.83,0
2011-12-06 10:58:00,3,704.55,0
2011-12-06 14:35:00,8,1465.51,0
2011-10-23 12:56:00,1,211.88,0
2011-10-31 14:13:00,2,408.90000000000003,0
2011-10-24 11:51:00,9,3786.2400000000002,0
2011-11-23 11:18:00,3,851.01,0
2011-03-24 13:16:00,1,602.63,1
2011-10-24 16:34:00,3,719.81,0
2011-11-27 13:26:00,1,251.03,0
2011-11-10 11:45:00,1,439.65999999999997,0
2011-10-27 13:53:00,1,236.09,0
2011-09-09 10:47:00,6,934.62,1
2011-11-01 10:27:00,63,80850.84,0
2011-02-03 11:28:00,1,331.24,1
2011-09-08 13:07:00,2,547.9,1
2011-12-04 12:44:00,20,8778.82,0
2011-05-27 16:17:00,3,437.7,1
2011-09-13 14:53:00,2,758.92,0
2011-03-15 09:13:00,3,855.02,1
2011-12-02 12:40:00,3,471.78000000000003,0
2011-10-05 13:47:00,3,1313.55,0
2011-11-09 12:25:00,3,3166.4,0
2011-11-17 17:50:00,5,1177.47,0
2011-11-02 12:50:00,4,773.99,0
2011-08-12 12:41:00,4,1340.7,1
2010-12-01 15:28:00,2,256.44,1
2011-10-30 13:19:00,3,1074.81,0
2011-06-19 11:44:00,1,137.9,1
2011-10-16 15:13:00,1,362.06,0
2011-11-07 11:21:00,2,1511.95,0
2011-07-17 13:08:00,1,783.9,1
2011-05-03 09:26:00,1,134.8,1
2011-10-25 15:19:00,1,650.75,0
2011-11-23 15:23:00,7,2263.12,0
2011-10-05 09:56:00,6,1453.16,0
2011-11-30 12:15:00,4,1153.62,0
2011-03-24 14:56:00,1,335.32,1
2010-12-09 13:03:00,1,367.14,1
2011-11-23 11:54:00,5,1521.04,0
2011-11-17 15:50:00,2,852.15,0
2011-10-26 11:14:00,1,326.24,0
2011-02-24 14:32:00,1,584.3199999999999,1
2011-02-15 15:41:00,1,122.39999999999999,1
2011-12-06 14:59:00,10,2234.73,0
2011-03-01 09:47:00,1,79.2,1
2011-11-23 12:48:00,3,1352.0,0
2011-09-19 10:42:00,2,217.16,0
2011-10-14 13:06:00,5,2799.42,0
2011-08-31 10:47:00,2,1317.62,1
2011-02-13 16:05:00,1,436.18,1
2011-11-16 13:24:00,5,981.51,0
2011-10-11 13:09:00,5,1121.39,0
2011-07-08 08:45:00,2,315.06,1
2011-08-17 10:46:00,3,817.86,1
2011-08-25 11:09:00,1,17.0,1
2011-11-28 12:45:00,4,1078.23,0
2011-03-20 13:38:00,1,320.62,1
2011-04-13 13:47:00,1,185.04999999999998,1
2011-09-13 09:59:00,7,2005.63,0
2011-10-20 13:13:00,3,731.9,0
2011-09-30 10:18:00,1,1290.7,0
2011-10-28 13:19:00,3,1842.14,0
2011-12-02 14:16:00,6,1429.64,0
2011-10-09 10:23:00,1,298.21,0
2011-04-05 10:13:00,1,336.96,1
2011-10-05 10:37:00,1,108.38,0
2011-11-22 09:40:00,7,3204.1600000000003,0
2011-09-16 11:48:00,1,842.5,0
2011-05-05 09:17:00,2,611.88,1
2011-10-25 14:35:00,3,1320.95,0
2011-07-19 14:28:00,4,195.73999999999998,1
2011-06-09 16:16:00,1,161.38,1
2011-06-22 10:13:00,1,135.75000000000003,1
2011-11-30 11:32:00,8,1660.8799999999999,0
2011-05-12 12:01:00,1,612.78,1
2011-06-03 11:42:00,1,232.21,1
2011-12-01 15:11:00,2,423.36,0
2011-10-11 14:22:00,4,1309.14,0
2011-10-13 12:59:00,2,854.66,0
2011-09-27 15:34:00,4,684.4200000000001,0
2011-10-19 09:18:00,1,307.78,0
2011-01-26 14:45:00,1,249.0,1
2010-12-07 15:48:00,1,289.35,1
2011-11-10 16:03:00,4,6287.77,0
2011-10-31 13:58:00,1,656.25,0
2011-11-22 11:14:00,5,1880.22,0
2011-10-19 11:53:00,6,3506.54,0
2011-12-06 11:24:00,33,14589.04,0
2011-11-18 10:05:00,2,618.09,0
2011-03-22 12:30:00,1,517.55,1
2011-10-11 09:10:00,3,709.38,0
2011-11-21 08:37:00,3,635.41,0
2011-10-05 12:15:00,2,725.18,0
2011-09-12 13:11:00,1,620.4,0
2011-04-04 10:16:00,1,535.34,1
2011-12-06 14:13:00,6,2424.94,0
2011-04-07 10:09:00,1,175.2,1
2011-12-01 10:33:00,11,3799.4900000000002,0
2011-07-05 14:20:00,3,734.13,1
2011-07-29 09:57:00,1,375.0,1
2011-02-16 14:01:00,1,76.32000000000001,1
2011-12-05 11:29:00,2,280.52,0
2011-10-28 12:39:00,5,2053.02,0
2011-03-16 09:47:00,1,1829.04,1
2011-10-21 10:50:00,5,1824.23,0
2011-12-01 12:42:00,9,3092.04,0
2011-11-24 11:41:00,3,656.69,0
2011-03-03 12:27:00,1,348.2,1
2011-10-05 14:19:00,2,1025.44,0
2011-12-08 12:10:00,19,5533.67,0
2011-04-01 15:03:00,1,37.4,1
2011-04-21 15:15:00,2,856.6,1
2011-11-22 15:04:00,3,822.48,0
2011-11-29 12:45:00,27,3787.6,0
2011-12-01 15:28:00,4,1822.97,0
2011-10-20 08:21:00,6,1885.05,0
2011-10-11 14:51:00,1,73.2,0
2011-09-05 13:22:00,5,1140.21,1
2011-11-24 10:53:00,6,1418.32,0
2011-08-05 13:26:00,3,1009.5500000000001,1
2011-09-06 14:32:00,4,1037.59,1
2011-10-20 12:57:00,1,331.95,0
2011-07-24 16:05:00,1,197.9,1
2011-10-10 09:41:00,1,215.83,0
2011-08-31 16:28:00,8,10254.18,1
2011-09-27 13:38:00,1,305.54,0
2011-09-28 13:23:00,4,6617.65,0
2011-10-03 14:59:00,1,338.71000000000004,0
2011-10-06 17:43:00,6,1158.79,0
2011-11-23 09:41:00,2,529.41,0
2011-11-17 12:43:00,12,4006.94,0
2011-11-08 09:50:00,15,6911.4400000000005,0
2011-10-26 12:19:00,4,981.86,0
2011-11-24 11:47:00,2,215.48,0
2011-10-30 15:59:00,1,215.08,0
2011-12-07 11:26:00,13,5180.52,0
2011-04-17 11:45:00,1,314.45,1
2011-09-25 14:58:00,1,400.68100000000004,0
2011-12-05 14:40:00,2,1068.8700000000001,0
2011-12-06 16:02:00,4,1863.47,0
2010-12-14 10:43:00,1,365.27,1
2011-10-12 12:31:00,4,592.9,0
2011-11-16 13:40:00,1,384.18,0
2011-11-09 09:32:00,4,757.63,0
2011-10-16 10:41:00,4,537.0600000000001,0
2011-11-14 13:51:00,1,394.38,0
2011-10-26 11:36:00,2,664.26,0
2011-09-12 11:58:00,5,2262.62,0
2011-12-08 12:36:00,18,21086.3,0
2011-09-12 12:11:00,1,547.02,0
2011-11-20 13:00:00,2,690.34,0
2011-09-22 10:03:00,1,159.0,0
2011-06-22 11:30:00,3,1062.75,1
2011-09-20 10:18:00,1,242.35,0
2011-03-17 15:34:00,1,914.9300000000001,1
2011-04-18 13:31:00,2,304.25,1
2011-11-10 09:59:00,7,3084.68,0
2011-11-03 11:43:00,3,860.86,0
2011-01-25 13:38:00,1,773.5500000000001,1
2011-10-13 17:51:00,4,1295.3,0
2011-10-26 08:30:00,5,1096.32,0
2011-05-20 14:41:00,3,255.12,1
2011-04-28 13:33:00,1,314.22,1
2011-09-13 17:16:00,2,1010.6,0
2011-06-03 10:06:00,2,542.03,1
2011-10-27 12:16:00,4,990.88,0
2011-09-29 17:27:00,3,536.6800000000001,0
2011-10-30 10:56:00,5,867.31,0
2011-09-22 14:10:00,1,432.2,0
2011-10-14 08:29:00,2,414.2,0
2011-11-15 14:30:00,2,3718.8,0
2011-11-30 11:08:00,13,2590.31,0
2011-12-01 15:12:00,7,3579.86,0
2011-11-06 12:32:00,2,409.1,0
2011-05-12 10:18:00,2,1522.75,1
2011-11-16 10:14:00,3,1413.66,0
2011-06-22 14:23:00,1,114.56,1
2011-10-09 11:32:00,1,152.94,0
2011-10-18 10:07:00,5,1800.07,0
2011-03-23 15:07:00,2,389.44,1
2011-10-04 09:09:00,2,3683.86,0
2011-11-23 12:40:00,8,2619.91,0
2011-03-18 12:18:00,1,752.4300000000001,1
2011-06-16 10:11:00,1,46.95,1
2011-10-25 13:30:00,5,5203.51,0
2011-10-20 09:40:00,1,1035.45,0
2011-11-22 17:23:00,4,728.54,0
2011-11-30 16:41:00,9,5447.0,0
2011-09-27 12:08:00,7,861.89,0
2011-09-29 18:30:00,2,667.65,0
2010-12-21 14:26:00,1,1141.24,1
2011-12-07 12:45:00,5,1404.64,0
2011-08-15 10:54:00,1,411.7,1
2010-12-01 15:35:00,1,351.75,1
2011-05-27 12:41:00,1,559.87,1
2011-06-16 09:34:00,1,810.6000000000001,1
2011-08-31 17:12:00,1,566.38,1
2011-11-18 15:00:00,3,1502.78,0
2011-09-28 14:57:00,1,2062.06,0
2011-01-04 11:42:00,1,168.3,1
2011-12-04 12:08:00,5,1570.81,0
2011-11-08 16:12:00,2,812.68,0
2011-06-23 09:08:00,1,142.5,1
2011-08-10 12:24:00,1,302.25,1
2011-11-18 09:58:00,10,2248.9900000000002,0
2011-11-30 08:17:00,4,1328.55,0
2011-03-16 08:29:00,1,301.9,1
2011-11-17 11:59:00,3,598.2,0
2011-08-05 09:44:00,1,233.22,1
2011-11-14 10:49:00,3,5360.63,0
2011-07-24 12:18:00,1,361.21999999999997,1
2011-05-10 12:12:00,6,632.27,1
2011-11-02 11:24:00,4,2560.0,0
2011-08-25 15:35:00,2,706.57,1
2011-11-22 08:54:00,2,616.26,0
2011-12-06 13:02:00,2,274.15000000000003,0
2011-01-13 11:57:00,1,226.37,1
2011-10-06 13:48:00,8,2938.91,0
2011-08-12 12:46:00,3,1341.65,1
2011-11-04 13:05:00,1,328.15,0
2011-05-06 11:27:00,1,404.40000000000003,1
2011-06-20 15:25:00,2,1038.46,1
2011-09-28 14:55:00,5,373.65000000000003,0
2011-12-08 15:41:00,2,326.75,0
2011-05-27 14:48:00,1,207.50000000000003,1
2011-08-03 12:58:00,3,408.59000000000003,1
2011-10-24 08:48:00,3,594.24,0
2011-12-04 10:11:00,14,3039.2200000000003,0
2011-11-25 13:23:00,6,3820.27,0
2011-11-22 12:24:00,3,251.91,0
2011-11-11 14:22:00,7,1582.8,0
2011-12-02 12:19:00,22,26626.8,0
2011-11-03 10:03:00,1,151.05,0
2011-07-05 13:56:00,1,214.79999999999998,1
2011-02-28 13:41:00,1,94.05,1
2011-08-24 14:53:00,1,534.31,1
2011-11-15 09:12:00,4,1971.87,0
2011-09-25 14:36:00,4,322.41,0
2011-11-23 17:45:00,2,328.58,0
2011-07-04 15:50:00,1,101.10000000000001,1
2011-10-26 16:03:00,1,565.46,0
2011-11-28 13:14:00,2,847.45,0
2011-11-07 15:44:00,7,1415.65,0
2011-02-22 12:40:00,1,53.5,1
2011-11-18 15:53:00,4,1116.47,0
2011-01-11 10:26:00,1,153.9,1
2011-11-22 10:32:00,2,494.44,0
2011-12-06 12:23:00,23,6675.71,0
2011-10-07 14:28:00,2,395.8,0
2011-05-26 11:51:00,3,211.77,1
2011-11-06 16:04:00,3,658.88,0
2011-12-08 15:09:00,4,2027.5,0
2011-12-02 17:04:00,9,1750.92,0
2011-12-05 12:16:00,6,3450.41,0
2011-11-30 12:32:00,4,891.21,0
2011-11-07 13:01:00,5,709.99,0
2011-10-17 14:14:00,1,109.36000000000001,0
2011-11-28 11:27:00,2,705.79,0
2011-11-22 11:24:00,9,1540.42,0
2011-11-21 08:19:00,1,327.3,0
2011-11-02 13:13:00,2,800.67,0
2011-12-07 13:12:00,2,479.91,0
2011-11-21 16:25:00,3,1545.41,0
2011-09-18 15:55:00,4,1301.91,0
2011-11-06 13:08:00,2,355.73,0
2011-10-04 15:21:00,2,466.73,0
2011-12-01 11:38:00,2,974.96,0
2011-03-17 15:41:00,1,676.2,1
2011-04-06 15:07:00,3,362.95,1
2011-12-05 15:38:00,4,2157.4,0
2011-10-09 15:40:00,1,1743.1499999999999,0
2011-09-26 12:45:00,2,643.76,0
2011-09-11 11:19:00,2,584.5,1
2011-10-10 13:12:00,3,554.86,0
2011-11-11 12:28:00,2,302.57,0
2011-01-21 11:34:00,1,94.36,1
2011-10-17 14:41:00,4,1382.07,0
2011-03-15 12:11:00,1,217.89,1
2011-12-07 12:51:00,13,3040.96,0
2011-10-14 09:48:00,5,1555.34,0
2011-10-10 12:50:00,5,1482.06,0
2011-07-08 15:16:00,2,1705.8,1
2011-11-20 16:12:00,2,408.02,0
2011-09-06 12:27:00,1,303.93,1
2011-12-08 18:15:00,12,4098.32,0
2011-03-20 12:25:00,2,293.45,1
2011-01-31 13:39:00,1,177.5,1
2011-09-30 14:55:00,1,443.05,0
2011-02-10 15:24:00,2,167.25,1
2011-11-21 11:57:00,1,154.35,0
2011-11-27 11:05:00,10,2079.68,0
2011-11-03 16:45:00,5,2022.98,0
2011-11-20 13:23:00,2,211.7,0
2011-10-17 12:35:00,1,135.99,0
2011-10-14 12:08:00,1,262.2,0
2011-11-18 09:42:00,2,126.25,0
2011-10-26 13:35:00,1,200.27,0
2011-11-13 12:50:00,3,1051.4,0
2011-10-26 12:39:00,3,631.12,0
2011-08-19 12:33:00,6,958.71,1
2011-11-22 14:00:00,51,34684.4,0
2011-11-15 09:21:00,1,346.12,0
2011-06-01 13:40:00,1,133.56,1
2011-02-10 14:30:00,1,302.7,1
2011-12-07 14:01:00,10,1863.76,0
2011-03-21 17:10:00,2,241.06,1
2011-08-25 13:54:00,1,284.55,1
2011-10-13 14:47:00,1,300.85,0
2011-05-10 14:09:00,3,623.28,1
2011-10-06 13:59:00,1,287.4,0
2011-11-11 14:09:00,1,184.26,0
2011-11-10 14:28:00,7,1511.8,0
2011-12-04 10:51:00,5,798.35,0
2011-12-02 12:02:00,5,3640.67,0
2011-10-03 17:48:00,2,381.2,0
2011-12-08 11:43:00,3,609.3,0
2011-10-24 13:50:00,4,654.67,0
2011-11-06 12:32:00,1,230.51,0
2011-12-09 09:15:00,2,168472.5,0
2011-07-27 12:45:00,1,255.91,1
2011-05-25 16:28:00,1,182.99,1
2011-05-26 10:25:00,2,707.69,1
2011-07-13 11:47:00,1,311.92,1
2011-09-13 09:17:00,1,266.97,0
2011-10-26 11:40:00,2,6.9,0
2011-10-07 12:17:00,7,1841.18,0
2011-09-01 13:50:00,5,2158.18,1
2011-05-05 13:19:00,1,208.36,1
2011-12-07 09:34:00,18,3482.7400000000002,0
2011-11-11 13:46:00,3,811.23,0
2011-06-15 12:07:00,1,142.92,1
2011-09-27 10:24:00,3,136.0,0
2011-11-18 14:01:00,4,1422.4,0
2011-11-20 12:11:00,3,1298.66,0
2011-11-06 11:35:00,7,1595.96,0
2011-09-26 14:13:00,1,74.9,0
2011-11-16 12:25:00,4,625.42,0
2011-10-19 12:11:00,4,752.77,0
2011-03-10 09:41:00,1,223.95000000000002,1
2011-06-28 09:10:00,3,316.11,1
2011-12-02 13:02:00,7,1810.65,0
2011-09-12 14:37:00,4,544.3,0
2011-10-07 09:44:00,7,2494.46,0
2011-11-14 15:51:00,3,331.0,0
2011-11-29 13:40:00,2,300.83,0
2011-09-25 11:40:00,1,769.29,0
2011-11-24 12:33:00,1,220.62,0
2011-05-31 13:08:00,1,139.35,1
2011-06-19 12:06:00,2,404.3,1
2011-09-23 15:50:00,1,363.65,0
2011-11-06 13:42:00,3,498.8,0
2011-10-24 10:18:00,1,731.5,0
2011-09-21 11:10:00,4,1351.63,0
2011-02-16 12:49:00,1,826.53,1
2011-12-06 13:20:00,3,648.26,0
2011-12-01 10:31:00,3,1599.52,0
2011-10-21 10:55:00,6,2965.69,0
2011-07-01 15:07:00,2,100.97,1
2010-12-14 13:31:00,2,365.45,1
2011-12-05 12:04:00,6,400.86,0
2011-08-25 11:46:00,4,1431.93,1
2011-11-14 15:18:00,1,465.88,0
2011-11-08 12:14:00,1,777.6,0
2011-11-20 12:17:00,2,90.30000000000001,0
2011-02-16 09:25:00,1,363.7,1
2010-12-02 13:39:00,1,248.1,1
2011-11-18 10:41:00,3,918.33,0
2011-12-05 10:18:00,4,874.59,0
2011-10-18 13:10:00,5,1624.14,0
2011-11-09 14:59:00,1,101.69999999999999,0
2011-03-07 13:50:00,1,162.7,1
2011-10-09 15:04:00,2,484.32,0
2011-11-14 15:41:00,2,215.07999999999998,0
2011-06-06 13:24:00,3,1046.57,1
2011-12-08 09:06:00,21,9418.470000000001,0
2011-12-07 15:07:00,26,13027.45,0
2011-06-21 12:02:00,1,290.36,1
2011-09-19 16:21:00,1,228.06,0
2011-12-06 12:45:00,1,244.41,0
2011-06-02 17:23:00,1,455.25,1
2011-11-17 16:29:00,7,1244.59,0
2011-11-22 11:08:00,3,6748.8,0
2011-11-20 13:08:00,3,1082.81,0
2011-12-04 15:18:00,1,593.75,0
2011-08-21 15:54:00,1,548.12,1
2011-12-07 08:41:00,4,1388.81,0
2011-10-17 10:47:00,1,119.62,0
2011-06-28 10:37:00,1,339.3,1
2011-02-22 11:20:00,2,787.15,1
2011-11-29 15:06:00,10,4034.9,0
2011-08-23 11:12:00,5,2298.97,1
2011-09-05 09:38:00,3,922.12,1
2011-04-11 10:04:00,2,379.73,1
2011-06-29 15:42:00,12,5719.82,1
2011-10-28 14:51:00,3,837.1,0
2011-11-04 14:31:00,2,285.89,0
2011-10-04 11:36:00,7,3313.79,0
2011-11-15 14:04:00,2,281.85,0
2011-12-09 10:20:00,20,8338.49,0
2011-11-13 10:35:00,2,841.41,0
2011-12-04 11:50:00,2,511.12,0
2011-10-17 11:51:00,1,1077.74,0
2010-12-10 15:21:00,1,173.7,1
2011-11-24 16:34:00,5,614.66,0
2011-05-29 13:57:00,2,865.6,1
2011-12-06 15:32:00,1,124.2,0
2011-11-24 17:02:00,10,3738.4,0
2011-11-13 11:46:00,3,1421.69,0
2011-08-04 16:34:00,3,1009.6,1
2011-09-16 09:13:00,2,663.61,0
2011-09-29 13:39:00,1,451.44,0
2011-06-10 10:05:00,1,105.84,1
2011-08-18 17:02:00,1,313.62,1
2010-12-01 12:03:00,1,233.45,1
2011-09-20 13:45:00,2,936.08,0
2011-04-05 09:32:00,1,463.95,1
2011-04-21 15:51:00,1,225.15,1
2011-09-29 14:50:00,3,459.24,0
2011-10-02 10:43:00,1,213.5,0
2011-12-05 13:49:00,16,4113.68,0
2011-10-20 12:41:00,3,330.03,0
2011-09-25 14:08:00,1,181.09,0
2011-10-09 13:15:00,1,360.16,0
2011-11-24 10:02:00,2,250.15,0
2011-12-05 15:44:00,1,90.04,0
2011-02-27 11:42:00,1,145.04999999999998,1
2011-12-05 16:00:00,6,813.52,0
2011-10-30 11:09:00,1,242.7,0
2011-11-03 15:54:00,1,528.08,0
2011-09-26 10:06:00,2,482.47,0
2011-11-22 10:24:00,14,3347.71,0
2011-11-24 13:32:00,7,5493.46,0
2011-05-04 13:13:00,1,75.66,1
2011-06-06 15:46:00,1,129.49,1
2011-11-07 07:38:00,4,1187.66,0
2011-09-30 15:52:00,1,618.59,0
2011-06-10 11:36:00,1,506.19,1
2011-11-24 16:31:00,2,500.42,0
2011-04-18 10:35:00,1,151.85,1
2011-11-08 13:52:00,5,2647.59,0
2011-03-21 08:18:00,1,226.21,1
2011-12-06 12:19:00,2,178.96,0
2011-10-19 11:38:00,4,813.48,0
2011-04-08 10:09:00,1,129.45,1
2011-09-20 12:39:00,2,810.5699999999999,0
2011-03-10 12:50:00,1,333.08,1
2011-12-09 11:56:00,17,4413.1,0
2011-09-21 14:38:00,1,322.8,0
2011-11-10 12:45:00,5,2188.05,0
2011-09-27 10:34:00,2,408.63,0
2011-11-22 13:41:00,6,2883.1,0
2011-05-01 12:09:00,2,217.9,1
2011-11-07 13:17:00,4,1154.47,0
2011-11-17 11:09:00,10,1680.72,0
2011-11-08 13:20:00,3,1257.51,0
2011-08-26 12:49:00,1,231.10000000000002,1
2011-12-05 11:31:00,2,688.33,0
2011-04-08 08:24:00,1,487.51,1
2011-06-15 12:39:00,2,833.78,1
2011-06-23 11:47:00,2,214.06,1
2011-10-28 08:58:00,1,290.65999999999997,0
2011-09-29 09:51:00,1,518.42,0
2011-10-12 09:38:00,7,6773.97,0
2011-11-23 14:51:00,2,1212.66,0
2011-07-21 15:23:00,4,601.27,1
2011-11-22 11:25:00,6,3789.52,0
2011-11-17 14:43:00,15,8625.8,0
2011-11-30 11:48:00,4,874.43,0
2010-12-06 13:47:00,1,123.24,1
2011-06-03 15:03:00,1,39.12,1
2011-11-23 14:53:00,4,1267.6499999999999,0
2010-12-12 14:03:00,1,135.39999999999998,1
2011-11-20 14:01:00,1,118.98,0
2011-10-02 15:26:00,2,567.1800000000001,0
2011-11-24 17:43:00,6,306.71999999999997,0
2011-11-16 12:26:00,3,1348.88,0
2011-11-23 09:34:00,11,4095.9,0
2011-11-11 13:40:00,3,1692.27,0
2011-12-07 16:29:00,20,8134.9400000000005,0
2011-10-16 11:31:00,2,304.24,0
2011-11-06 12:01:00,4,1592.1200000000001,0
2011-12-07 12:17:00,12,3109.99,0
2010-12-08 13:51:00,1,129.75,1
2011-10-27 17:35:00,1,183.7,0
2011-09-28 11:11:00,6,1770.34,0
2011-12-05 12:13:00,5,1028.0,0
2011-12-05 14:06:00,28,66653.56,0
2011-10-09 13:58:00,2,324.24,0
2011-10-23 13:49:00,7,2959.88,0
2011-12-08 15:24:00,4,1260.86,0
2011-09-25 11:39:00,2,422.59999999999997,0
2011-09-28 15:02:00,2,225.57999999999998,0
2011-03-28 14:46:00,2,1276.0,1
2011-10-02 11:10:00,2,477.86,0
2011-07-27 14:23:00,4,657.9000000000001,1
2011-04-12 17:12:00,1,112.75,1
2011-04-27 10:52:00,2,1998.0,1
2011-12-01 11:00:00,13,5076.55,0
2011-12-01 11:10:00,13,5398.3,0
2011-12-09 12:08:00,20,14034.99,0
2011-11-02 13:50:00,3,531.35,0
2011-10-25 12:20:00,1,656.63,0
2011-09-16 10:56:00,5,3029.87,0
2011-11-20 14:50:00,10,2467.99,0
2011-12-06 16:32:00,5,1651.03,0
2011-11-30 13:48:00,11,3611.31,0
